,Immoweb ID,Property type,property sub-type,Price,Eur/m2,Extra,Post code,Construction year,Building condition,Living area,Kitchen type,Bedrooms,Terrace surface,Energy class,Double glazing,url address,Swimming pool,Garden surface,Garden,Surface of the plot,Municipality,Region
6879,9220423,2,VILLA,1790000,3377.3584905660377,2.3757123025943376,1640,2010,4,530,4.0,6.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/9220423?searchId=61ff661d954d7,10.0,1.0,1.0,0.07223487184080081,rhode-saint-genese,Flemish Brabant Province
6880,9539259,2,VILLA,1995000,6394.2307692307695,,1180,1965,4,312,10.0,4.0,,,,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/9539259?searchId=61ff661d954d7,,,0.0,0.06959969411270293,uccle,Brussels Capital Region
6881,9590217,2,VILLA,2400000,8333.333333333334,2.130407726141611,1410,0,3,288,4.0,5.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/9590217?searchId=61ff661d954d7,10.0,,,0.39775682648818644,waterloo,Walloon Brabant Province
6882,9220764,2,VILLA,2490000,3860.4651162790697,2.3780438827477877,3080,1996,4,645,4.0,5.0,25.0,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/9220764?searchId=61ff661d954d7,10.0,,0.0,0.09290293245333324,tervuren,Flemish Brabant Province
6884,9568707,2,VILLA,3900000,6290.322580645161,2.3867873083232243,1640,1975,4,620,4.0,6.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/9568707?searchId=61ff661d954d7,10.0,2800.0,1.0,0.17040815975032983,rhode-saint-genese,Flemish Brabant Province
6885,9274438,2,VILLA,438000,1515.5709342560554,,4040,2001,4,289,,4.0,40.0,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/herstal/4040/9274438?searchId=61ff661d954d7,0.0,1000.0,1.0,0.051566811228268394,herstal,Liège Province
6887,9737307,2,VILLA,1500000,5357.142857142857,,1420,1977,4,280,10.0,4.0,100.0,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/braine-lalleud/1420/9737307?searchId=61ff661d954d7,0.0,1950.0,1.0,0.11150418700461243,braine-lalleud,Walloon Brabant Province
6888,9741516,2,VILLA,350000,2333.3333333333335,,7032,1972,3,150,4.0,4.0,56.0,3.0,,https://www.immoweb.be/en/classified/villa/for-sale/spiennes/7032/9741516?searchId=61ff661d954d7,,1000.0,1.0,0.21443112885502388,spiennes,Hainaut Province
6889,9741065,2,VILLA,400000,1932.3671497584542,1.073987411254716,8770,0,4,207,4.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/ingelmunster/8770/9741065?searchId=61ff661d954d7,0.0,,0.0,0.033223907434645865,ingelmunster,West Flanders Province
6891,9734899,2,VILLA,1245000,2153.9792387543253,,8670,1973,3,578,,5.0,,5.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/koksijde/8670/9734899?searchId=61ff661d954d7,0.0,,,0.10323696275959945,koksijde,West Flanders Province
6892,9632485,2,VILLA,249000,1185.7142857142858,,6180,0,2,210,7.0,3.0,,1.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/courcelles/6180/9632485?searchId=61ff661d954d7,,,0.0,0.05725052789671481,courcelles,Hainaut Province
6896,9560345,2,VILLA,350000,1944.4444444444443,,7110,0,4,180,10.0,3.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/la-louviere/7110/9560345?searchId=61ff661f51a1a,,2000.0,1.0,0.10840397791273255,la-louviere,Hainaut Province
6897,9708228,2,VILLA,450000,2368.4210526315787,,4130,1962,1,190,,4.0,,1.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/esneux/4130/9708228?searchId=61ff661f51a1a,,2900.0,1.0,0.16048749065631426,esneux,Liège Province
6898,9597752,2,VILLA,485000,1796.2962962962963,1.6453275269733707,2580,0,3,270,10.0,4.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/putte/2580/9597752?searchId=61ff661f51a1a,0.0,,0.0,0.09781159684880969,putte,Antwerp Province
6899,9555206,2,VILLA,585000,3524.0963855421687,,1410,1973,2,166,4.0,4.0,23.0,1.5,,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/9555206?searchId=61ff661f51a1a,0.0,,0.0,0.032965556676989215,waterloo,Walloon Brabant Province
6900,9691647,2,VILLA,589000,1574.8663101604277,2.3275607035636376,4190,0,3,374,4.0,4.0,50.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/ferrieres/4190/9691647?searchId=61ff661f51a1a,10.0,,0.0,0.14539980640916558,ferrieres,Liège Province
6902,9527610,2,VILLA,600000,1846.1538461538462,1.08426967973143,1440,0,3,325,4.0,4.0,72.0,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/braine-le-chateau/1440/9527610?searchId=61ff661f51a1a,0.0,,0.0,0.12437005473591387,braine-le-chateau,Walloon Brabant Province
6903,9708635,2,VILLA,625000,2062.7062706270626,,9400,2004,4,303,10.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/denderwindeke/9400/9708635?searchId=61ff661f51a1a,,,0.0,0.08742589639101216,denderwindeke,East Flanders Province
6905,9664076,2,VILLA,670000,4407.894736842105,,8620,1991,2,152,4.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/nieuwpoort/8620/9664076?searchId=61ff661f51a1a,,,,0.049810026076203134,nieuwpoort,West Flanders Province
6907,9595225,2,VILLA,750000,2161.383285302594,1.025480246250615,8720,1997,4,347,4.0,4.0,,6.5,0.0,https://www.immoweb.be/en/classified/villa/for-sale/wakken/8720/9595225?searchId=61ff661f51a1a,0.0,,,0.10323696275959945,wakken,West Flanders Province
6908,9611859,2,VILLA,850000,2507.3746312684366,,6630,2003,4,339,4.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/martelange/6630/9611859?searchId=61ff661f51a1a,,,,0.106130491245354,martelange,Luxembourg Province
6909,9708084,2,VILLA,880000,3003.4129692832767,,9250,1969,3,293,4.0,4.0,,3.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/waasmunster/9250/9708084?searchId=61ff661f51a1a,,5575.0,1.0,0.287957754484108,waasmunster,East Flanders Province
6911,9612332,2,VILLA,1200000,2197.802197802198,,8700,1953,4,546,,4.0,,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/tielt/8700/9612332?searchId=61ff661f51a1a,,,,0.3422114135920056,tielt,West Flanders Province
6912,9433003,2,VILLA,1775000,6574.074074074074,,8301,1936,4,270,4.0,8.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/knokke/8301/9433003?searchId=61ff661f51a1a,,,0.0,0.017981212732903207,knokke,West Flanders Province
6913,9217325,2,VILLA,2200000,4174.573055028463,2.8614816779962684,9820,1913,4,527,10.0,10.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/merelbeke/9820/9217325?searchId=61ff661f51a1a,10.0,,,0.8782892357295653,merelbeke,East Flanders Province
6914,9247100,2,VILLA,3495000,10753.846153846154,1.7495406107053493,8380,0,4,325,10.0,5.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/zeebrugge/8380/9247100?searchId=61ff661f51a1a,0.0,,,0.021598123340096382,zeebrugge,West Flanders Province
6915,8057316,2,VILLA,3900000,6000.0,,1180,0,3,650,4.0,5.0,,1.5,,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/8057316?searchId=61ff661f51a1a,,,0.0,0.516598175010248,uccle,Brussels Capital Region
6916,9724074,2,VILLA,699000,3603.092783505155,,9070,1998,4,194,4.0,4.0,30.0,,0.0,https://www.immoweb.be/en/classified/villa/for-sale/destelbergen/9070/9724074?searchId=61ff661f51a1a,,,,0.07001305532495358,destelbergen,East Flanders Province
6917,9727036,2,VILLA,499000,2132.4786324786323,1.9762580244731205,8310,2014,4,234,10.0,5.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/sint-kruis/8310/9727036?searchId=61ff661f51a1a,0.0,,,0.03131211182798662,sint-kruis,West Flanders Province
6918,9732469,2,VILLA,429500,2684.375,0.9617770075964047,8200,0,4,160,4.0,3.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/sint-andries/8200/9732469?searchId=61ff661f51a1a,0.0,,,0.03854593304237297,sint-andries,West Flanders Province
6919,9739934,2,VILLA,255000,2428.5714285714284,0.6776516215887379,6220,0,3,105,4.0,2.0,6.0,1.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/fleurus/6220/9739934?searchId=61ff661f51a1a,0.0,130.0,1.0,0.019944678491093788,fleurus,Hainaut Province
6920,9687981,2,VILLA,259000,1876.8115942028985,,6530,1972,2,138,4.0,3.0,30.0,5.0,,https://www.immoweb.be/en/classified/villa/for-sale/thuin/6530/9687981?searchId=61ff661f51a1a,,,0.0,0.07176984047701884,thuin,Hainaut Province
6921,9649122,2,VILLA,345000,2225.8064516129034,1.8111920588245236,6001,1992,3,155,4.0,4.0,30.0,1.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/marcinelle/6001/9649122?searchId=61ff661f51a1a,10.0,1224.0,1.0,0.06810125971829434,marcinelle,Hainaut Province
6922,9710459,2,VILLA,425000,1315.7894736842106,,8770,1982,2,323,,4.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/ingelmunster/8770/9710459?searchId=61ff661f51a1a,0.0,,,0.03337891788923986,ingelmunster,West Flanders Province
6925,9538563,2,VILLA,550000,1297.1698113207547,1.0805682962378285,9900,1963,4,424,4.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/eeklo/9900/9538563?searchId=61ff6620bfcbe,0.0,,,0.09155950851351863,eeklo,East Flanders Province
6926,9466205,2,VILLA,565000,2868.020304568528,,1420,0,3,197,4.0,5.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/braine-lalleud/1420/9466205?searchId=61ff6620bfcbe,,,,0.03864927334543563,braine-lalleud,Walloon Brabant Province
6927,9605054,2,VILLA,595000,2211.895910780669,1.0782017423820767,9280,1976,4,269,4.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wieze/9280/9605054?searchId=61ff6620bfcbe,0.0,,,0.07058142699179823,wieze,East Flanders Province
6928,9656742,2,VILLA,599000,2965.3465346534654,,2970,0,4,202,10.0,3.0,,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/9656742?searchId=61ff6620bfcbe,,747.0,1.0,0.04459134077153871,schilde,Antwerp Province
6930,9689917,2,VILLA,659000,1647.5,0.7708376912833216,2310,1964,1,400,4.0,5.0,,4.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/rijkevorsel/2310/9689917?searchId=61ff6620bfcbe,0.0,,,0.3459833346537928,rijkevorsel,Antwerp Province
6931,9596236,2,VILLA,739000,2438.943894389439,1.9280189911866659,9990,1996,4,303,10.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/9596236?searchId=61ff6620bfcbe,0.0,,0.0,0.10370199412338144,maldegem,East Flanders Province
6932,9538564,2,VILLA,750000,1334.5195729537365,1.1926562919380836,9900,1954,4,562,4.0,6.0,,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/eeklo/9900/9538564?searchId=61ff6620bfcbe,0.0,,,0.08515240972363358,eeklo,East Flanders Province
6933,9216828,2,VILLA,929000,2732.3529411764707,2.3723898008756716,8400,2002,4,340,4.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/oostende/8400/9216828?searchId=61ff6620bfcbe,10.0,,,0.042782885467942115,oostende,West Flanders Province
6934,9486243,2,VILLA,1100000,2857.1428571428573,3.059332769375907,1300,2006,4,385,10.0,6.0,90.0,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/9486243?searchId=61ff6620bfcbe,10.0,,0.0,0.1321205774656135,wavre,Walloon Brabant Province
6940,9171792,2,VILLA,210000,1346.1538461538462,,5500,0,1,156,,4.0,,1.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/dinant/5500/9171792?searchId=61ff6620bfcbe,,,0.0,0.08706420533029284,dinant,Namur Province
6943,9638837,2,VILLA,325000,1666.6666666666667,1.0762024124004934,6183,0,4,195,4.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/trazegnies/6183/9638837?searchId=61ff6620bfcbe,0.0,,0.0,0.05285856501655167,trazegnies,Hainaut Province
6945,9632363,2,VILLA,380000,2360.248447204969,,7370,2010,4,161,4.0,3.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/dour/7370/9632363?searchId=61ff6620bfcbe,,,0.0,,dour,Hainaut Province
6946,9421398,2,VILLA,520000,1793.103448275862,1.0769193732976792,7050,1982,4,290,4.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/erbisoeul/7050/9421398?searchId=61ff6620bfcbe,0.0,,0.0,0.05921399365490539,erbisoeul,Hainaut Province
6947,9611825,2,VILLA,550000,1486.4864864864865,2.37909309381684,7110,0,4,370,4.0,3.0,20.0,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/la-louviere/7110/9611825?searchId=61ff6620bfcbe,10.0,1560.0,1.0,0.10220355972897283,la-louviere,Hainaut Province
6948,9656743,2,VILLA,599000,2980.0995024875624,,2970,0,4,201,10.0,3.0,,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/9656743?searchId=61ff6620bfcbe,,799.0,1.0,0.04727818865116792,schilde,Antwerp Province
6949,9706317,2,VILLA,599000,2773.1481481481483,,9160,0,4,216,4.0,4.0,60.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/lokeren/9160/9706317?searchId=61ff6620bfcbe,,700.0,1.0,0.05575209350230621,lokeren,East Flanders Province
6950,9656760,2,VILLA,629000,3024.0384615384614,,2970,0,4,208,10.0,3.0,,,,https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/9656760?searchId=61ff6620bfcbe,,593.0,1.0,0.03663413743571372,schilde,Antwerp Province
6951,9691444,2,VILLA,699000,3281.6901408450703,,9790,2011,3,213,,3.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wortegem-petegem/9790/9691444?searchId=61ff6620bfcbe,,,0.0,0.09739823563655904,wortegem-petegem,East Flanders Province
6952,9625703,2,VILLA,995000,2292.6267281105993,2.222327553514525,8770,0,2,434,4.0,6.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/ingelmunster/8770/9625703?searchId=61ff6620bfcbe,10.0,4116.0,1.0,0.21257100339989599,ingelmunster,West Flanders Province
6955,9637906,2,VILLA,1650000,2009.7442143727162,,8760,1975,4,821,,5.0,,4.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/meulebeke/8760/9637906?searchId=61ff662246547,10.0,,,1.5581650895788195,meulebeke,West Flanders Province
6972,9737755,2,VILLA,380000,2000.0,,5330,1960,3,190,7.0,3.0,11.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/assesse/5330/9737755?searchId=61ff662246547,,,,0.1385793464070299,assesse,Namur Province
6973,9726861,2,VILLA,950000,5107.5268817204305,,3090,0,4,186,,4.0,,4.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/9726861?searchId=61ff662246547,0.0,,0.0,0.10535543897238403,overijse,Flemish Brabant Province
6974,9730042,2,VILLA,850000,2303.5230352303524,1.250099237880281,8560,1999,3,369,4.0,5.0,,6.5,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wevelgem/8560/9730042?searchId=61ff662246547,0.0,,0.0,0.09434969669621052,wevelgem,West Flanders Province
6975,9734983,2,VILLA,695000,2316.6666666666665,,9810,0,4,300,,5.0,,6.5,0.0,https://www.immoweb.be/en/classified/villa/for-sale/nazareth/9810/9734983?searchId=61ff662246547,0.0,,,0.07099478820404888,nazareth,East Flanders Province
6976,9736435,2,VILLA,1295000,4316.666666666667,,3001,0,4,300,4.0,3.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/leuven/3001/9736435?searchId=61ff662246547,,,0.0,0.033533928343833855,leuven,Flemish Brabant Province
6977,9695663,2,VILLA,200000,1005.0251256281407,,9260,1967,1,199,,4.0,,4.0,,https://www.immoweb.be/en/classified/villa/for-sale/wichelen/9260/9695663?searchId=61ff662246547,,,0.0,0.057922239866622115,wichelen,East Flanders Province
6979,9686495,2,VILLA,315000,1400.0,,5190,1976,3,225,4.0,3.0,32.0,3.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/jemeppe-sur-sambre/5190/9686495?searchId=61ff662246547,,1050.0,1.0,0.06190084153453461,jemeppe-sur-sambre,Namur Province
6980,9708778,2,VILLA,359000,2601.449275362319,,6250,0,4,138,4.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/presles/6250/9708778?searchId=61ff662246547,,,0.0,0.06060908774625133,presles,Hainaut Province
6981,9636098,2,VILLA,365000,1689.8148148148148,1.7544194421764427,7800,1983,4,216,10.0,5.0,30.0,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/ath/7800/9636098?searchId=61ff662246547,0.0,840.0,1.0,0.06484604017182048,ath,Hainaut Province
6983,9474850,2,VILLA,435000,3107.1428571428573,,1390,1991,4,140,10.0,4.0,20.0,5.0,,https://www.immoweb.be/en/classified/villa/for-sale/grez-doiceau/1390/9474850?searchId=61ff662451fb5,0.0,1000.0,1.0,0.07223487184080081,grez-doiceau,Walloon Brabant Province
6987,9702374,2,VILLA,545000,2595.2380952380954,1.4203179956680017,1380,1976,2,210,7.0,5.0,30.0,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/9702374?searchId=61ff662451fb5,0.0,2000.0,1.0,0.10323696275959945,lasne,Walloon Brabant Province
6988,9645222,2,VILLA,595000,2975.0,2.3162758556209404,1450,2005,4,200,4.0,5.0,50.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/chastre/1450/9645222?searchId=61ff662451fb5,10.0,880.0,1.0,0.04536639304450867,chastre,Walloon Brabant Province
6989,9566589,2,VILLA,595000,2586.9565217391305,,8540,0,2,230,,3.0,,3.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/deerlijk/8540/9566589?searchId=61ff662451fb5,0.0,,0.0,0.11956473064350007,deerlijk,West Flanders Province
6993,9674856,2,VILLA,650000,2152.317880794702,,2610,1982,2,302,,3.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/antwerp/2610/9674856?searchId=61ff662451fb5,,,0.0,0.06200418183759726,antwerp,Antwerp Province
6995,9501683,2,VILLA,845000,3491.7355371900826,,2580,2019,4,242,4.0,3.0,,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/putte/2580/9501683?searchId=61ff662451fb5,0.0,,,0.057353868199777475,putte,Antwerp Province
6996,9549815,2,VILLA,850000,1888.888888888889,,7850,2005,3,450,4.0,6.0,120.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/enghien/7850/9549815?searchId=61ff662451fb5,,2200.0,1.0,0.15490711429093051,enghien,Hainaut Province
6998,9593306,2,VILLA,988000,2579.634464751958,,2990,0,4,383,10.0,6.0,,5.0,,https://www.immoweb.be/en/classified/villa/for-sale/wuustwezel/2990/9593306?searchId=61ff662451fb5,10.0,,0.0,0.106130491245354,wuustwezel,Antwerp Province
6999,9186116,2,VILLA,999000,1860.3351955307262,,9700,1996,4,537,,4.0,,6.5,0.0,https://www.immoweb.be/en/classified/villa/for-sale/oudenaarde/9700/9186116?searchId=61ff662451fb5,0.0,,,0.0960031415452131,oudenaarde,East Flanders Province
7001,9430503,2,VILLA,1250000,5458.515283842795,,9790,2006,3,229,10.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wortegem/9790/9430503?searchId=61ff662451fb5,,,,,wortegem,East Flanders Province
7002,9518101,2,VILLA,4800000,4363.636363636364,,1410,1998,4,1100,,6.0,,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/9518101?searchId=61ff662451fb5,,,0.0,0.5214034991026617,waterloo,Walloon Brabant Province
7004,9498542,2,VILLA,616000,2621.276595744681,,3078,2021,4,235,10.0,4.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/everberg/3078/9498542?searchId=61ff662451fb5,,,,0.020874741218657747,everberg,Flemish Brabant Province
7005,9498559,2,VILLA,723500,2565.6028368794327,,3078,2021,4,282,,4.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/everberg/3078/9498559?searchId=61ff662451fb5,,,,0.027798541523856107,everberg,Flemish Brabant Province
7006,9722471,2,VILLA,240000,2000.0,,6230,1976,3,120,4.0,2.0,40.0,5.0,,https://www.immoweb.be/en/classified/villa/for-sale/pont-a-celles-viesville/6230/9722471?searchId=61ff662451fb5,0.0,500.0,1.0,0.04112944061893952,pont-a-celles-viesville,Hainaut Province
7007,9639216,2,VILLA,339000,1303.8461538461538,,9700,1981,1,260,,4.0,,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/oudenaarde/9700/9639216?searchId=61ff662451fb5,,460.0,1.0,0.032965556676989215,oudenaarde,East Flanders Province
7010,9448563,2,VILLA,440000,1383.6477987421383,1.1882729212495977,9500,2000,4,318,4.0,6.0,,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen/9500/9448563?searchId=61ff662451fb5,0.0,,0.0,0.04629645577207263,geraardsbergen,East Flanders Province
7011,9690639,2,VILLA,449000,1681.6479400749063,,8530,1967,3,267,4.0,5.0,,4.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/harelbeke/8530/9690639?searchId=61ff662451fb5,,183.0,1.0,0.0339472895560845,harelbeke,West Flanders Province
7012,9650681,2,VILLA,491000,1753.5714285714287,1.8694393999196615,7950,2007,4,280,10.0,4.0,40.0,6.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/chievres/7950/9650681?searchId=61ff662451fb5,0.0,1400.0,1.0,0.08442902760219495,chievres,Hainaut Province
7015,9583368,2,VILLA,598000,1993.3333333333333,1.0847593115636542,8750,0,3,300,4.0,4.0,40.0,5.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/wingene/8750/9583368?searchId=61ff6625d605c,0.0,,,0.12871034746454565,wingene,West Flanders Province
7017,9494855,2,VILLA,715000,2687.96992481203,,8490,2019,4,266,,5.0,,7.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/varsenare/8490/9494855?searchId=61ff6625d605c,,,0.0,0.023664929401349625,varsenare,West Flanders Province
7022,9492386,2,VILLA,1595000,3158.4158415841584,,1560,1972,4,505,10.0,5.0,30.0,,2.0,https://www.immoweb.be/en/classified/villa/for-sale/hoeilaart/1560/9492386?searchId=61ff6625d605c,,1500.0,1.0,0.10597548079076,hoeilaart,Flemish Brabant Province
